awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,transportation,opening_time,extra_holiday_info,payment_methods,geo_coordinates,telephone,address,num_review
,王将倶楽部,新今宮駅前駅 277m , 串揚げ、居酒屋,,"￥2,000～￥2,999","￥2,000～￥2,999",3.54,-,https://tabelog.com/osaka/A2701/A270206/27093227/,予約可,,地下鉄御堂筋線「動物園前」駅より徒歩5分ＪＲ「新今宮」駅より徒歩7分 新今宮駅前駅から277m,12:00 - 21:30L.O. 21:00,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済不可,"34.65004533801419,135.50614657695485",06-6556-9464,大阪府大阪市浪速区恵美須東3-4-9 ,144
,まぐろの鉄人,ドーム前千代崎駅 317m , 居酒屋、海鮮、食堂,,"￥5,000～￥5,999","￥5,000～￥5,999",3.54,月曜日,https://tabelog.com/osaka/A2701/A270401/27043986/,予約可,,地下鉄長堀鶴見緑地線　ドーム前千代崎駅　2番出口より徒歩5分地下鉄千日前線・長堀鶴見緑地線　西長堀駅　7番出口より徒歩7分 ドーム前千代崎駅から317m,,,カード可 （JCB、AMEX、Diners） 電子マネー可 QRコード決済可,"34.67310563799172,135.481569877205",06-6535-0567,大阪府大阪市西区南堀江4-31-21 ,140
,創作酒房 十六夜 二丁目,阿倍野駅 87m , 居酒屋、海鮮、日本料理,【地下鉄谷町線阿倍野1番出口よりスグ】阿倍野で泉州を味わう,"￥3,000～￥3,999","￥3,000～￥3,999",3.54,月曜日,https://tabelog.com/osaka/A2701/A270203/27008598/,予約可,,大阪市営谷町線阿倍野駅より徒歩1分 阿倍野駅から87m,,,カード不可 電子マネー不可 QRコード決済不可,"34.643647338020415,135.51292777688545",06-6623-8994,大阪府大阪市阿倍野区阿倍野筋2-4-48 ,134
,味処 和 千里中央店,千里中央駅 654m , 居酒屋、海鮮、日本料理,「割烹ほどきどらず、居酒屋ほどくだけず」旬な食材を。千里中央駅10分/個室・喫煙・駐車場◎,"￥5,000～￥5,999","￥5,000～￥5,999",3.54,,https://tabelog.com/osaka/A2706/A270601/27011006/,予約可,当日直前のご予約はお座席の都合上、お電話でのお問い合わせが確実です。インターネット予約に席数が無しの状態でもキャンセル等によりお席を確保出来る可能性も御座います。お気軽にお電話くださいませ。大人数でのご予約はお電話にてご確認をお願いいたします。,千里中央駅から徒歩10分 千里中央駅から654m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済可 （PayPay）,"34.81228303790637,135.49109437860415",06-6872-5244,大阪府豊中市新千里西町3-2-12 ,123
,焼鳥 とり藤 お初天神店,東梅田駅 144m , 焼き鳥、居酒屋,【東梅田駅 徒歩2分】鶏肉は全て国産のものを厳選 鶏肉の部位特有の食感やビジュアルをご堪能！,"￥3,000～￥3,999","￥3,000～￥3,999",3.54,,https://tabelog.com/osaka/A2701/A270101/27135752/,予約可,,地下鉄谷町線 東梅田駅 徒歩2分 東梅田駅から144m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.6996383379809,135.5005112774597",06-6949-8180,大阪府大阪市北区曽根崎2-7-15 ,123
,カウンター焼肉 うしすき,大江橋駅 343m , 焼肉、ホルモン、居酒屋,特選和牛を堪能する贅沢なひととき。美味しい牛肉を食べる悦びを提供。おまかせコース有,"￥8,000～￥9,999","￥8,000～￥9,999",3.54,-,https://tabelog.com/osaka/A2701/A270101/27126250/,予約可,,北新地駅から徒歩3分 大江橋駅から343m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay）,"34.697390646031344,135.50039695315962",06-6147-3022,大阪府大阪市北区曾根崎新地1-8-3 遅ビル 3F,117
,本町 ウワバミ,本町駅 119m , 海鮮、ろばた焼き、居酒屋,本町駅2分◆種類豊富な炭火焼きと全国各地の厳選日本酒が自慢！一人飲みや飲み会にもぜひ◎,"￥4,000～￥4,999","￥4,000～￥4,999",3.54,,https://tabelog.com/osaka/A2701/A270106/27137180/,予約可,,御堂筋線本町駅7番出口から徒歩約２分 本町駅から119m,11:30 - 14:00,月曜～金曜は予約のみ17時から受付可,カード可 電子マネー不可 QRコード決済可 （PayPay）,"34.68282472571479,135.5016394650551",06-6732-8303,大阪府大阪市中央区南本町3-4-12 南本町中和ビル 1F,113
,糀-コメノハナ-,大阪天満宮駅 98m , 日本酒バー、居酒屋、かき氷,酒専門店が提案する糀（こうじ）を使った肴と和酒。,"￥1,000～￥1,999","￥1,000～￥1,999",3.54,,https://tabelog.com/osaka/A2701/A270103/27092957/,予約可,,地下鉄谷町線・堺筋線「南森町駅」、JR東西線「大阪天満宮駅」8番出口、徒歩1分 大阪天満宮駅から98m,17:00 - 22:00,営業時間▼火水木曜日 13:00～22:00▼金曜・土曜日 13:00～23:00,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い）,"34.69709813798672,135.51373747742477",06-6926-4059,大阪府大阪市北区天神橋2-5-31 コンフォール南森町 1F,108
,肉と魚がうまい酒場 ニューツルマツ KITTE大阪店,西梅田駅 174m , 居酒屋、おでん、海鮮,【大阪駅直結】肉も魚も出汁もこだわった、リーズナブルに楽しめ毎日でも通いたくなる酒場,"￥2,000～￥2,999","￥2,000～￥2,999",3.54,-,https://tabelog.com/osaka/A2701/A270101/27143239/,予約不可,,JR大阪駅直結JR「大阪駅」西口より徒歩1分～2分 西梅田駅から174m,11:00 - 23:00L.O. 料理21:45 ドリンク22:15,施設の閉館日に準ずる,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.70062130287627,135.49417315463342",06-4256-8838,大阪府大阪市北区梅田3-2-2 KITTE大阪 B1F 014区画,98
,DADA,新福島駅 157m , 焼き鳥、もつ焼き、居酒屋,【新福島3分】土佐備長炭で丁寧に焼き上げる隠れ家串焼き屋,"￥3,000～￥3,999","￥3,000～￥3,999",3.54,月曜日,https://tabelog.com/osaka/A2701/A270108/27126139/,予約可,,新福島駅徒歩3分 新福島駅から157m,18:00 - 01:00,■ 営業時間金土日、祝日は2時間制とさせていただいております。■ 定休日不定休(祝日の月曜日は営業),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.69399438420505,135.48687434369208",070-8555-1988,大阪府大阪市福島区福島2-2-17 POGOHAUS 1F,91
,鰯屋 カタクチ,谷町九丁目駅 144m , 居酒屋、海鮮,多彩な鰯料理＋100銘柄以上の焼酎で楽しいひと時を…,"￥4,000～￥4,999","￥4,000～￥4,999",3.54,,https://tabelog.com/osaka/A2701/A270205/27110740/,予約可,,大阪上本町、谷町九丁目駅5番出口から徒歩２分 谷町九丁目駅から144m,17:00 - 23:00,■ 定休日不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.66531463834107,135.5166365257471",06-6771-1048,大阪府大阪市天王寺区上汐3-7-15 ,85
,IZAKAYA KAMONN,天神橋筋六丁目駅 97m , 居酒屋、焼き鳥、海鮮,,"￥4,000～￥4,999","￥4,000～￥4,999",3.54,月曜日,https://tabelog.com/osaka/A2701/A270103/27131692/,予約可,,天神橋筋六丁目駅３番出口より徒歩２分 天神橋筋六丁目駅から97m,17:00 - 01:00,■ 定休日他臨時休業あり,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済可 （PayPay、d払い、au PAY）,"34.70953681043886,135.5117677369163",06-7777-0530,大阪府大阪市北区天神橋6-5-27 ,83
,寿司福島,新福島駅 220m , 寿司、海鮮、居酒屋,【新福島駅1分】◆アラカルトのご予約はお電話で080-9876-9876,"￥10,000～￥14,999","￥10,000～￥14,999",3.54,,https://tabelog.com/osaka/A2701/A270108/27141561/,予約可,苦手な食材やアレルギーなど、その他ご要望ありましたら、ご記入お願いします。ご来店時、匂いの強い香水や化粧品のご使用はお控え下さい。座席が狭いため、お身体の大きい方はご要望欄にご記入頂くとゆったりしたお席をご案内致します。ご希望に添えない場合もございますので、予めご了承ください。,新福島駅から徒歩1分 新福島駅から220m,18:00 - 23:00,不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY、Alipay、WeChat Pay）,"34.694270205385585,135.4878675818378",080-9876-9876,大阪府大阪市福島区福島1-2-17 ミートミー梅田西 1F,78
,和魂ほむら,谷町四丁目駅 96m , 居酒屋,,"￥3,000～￥3,999","￥3,000～￥3,999",3.54,日曜日、祝日,https://tabelog.com/osaka/A2701/A270104/27014640/,予約可,,大阪市営地下鉄 谷町線・中央線 谷町4丁目駅下車 改札から2分。2番出口（谷町線、東梅田寄り)が便利。あるいは5番出口でも。 谷町四丁目駅から96m,,,カード不可 電子マネー不可 QRコード決済不可,"34.682945337996934,135.51758807727913",06-6941-3322,大阪府大阪市中央区谷町3-2-14 戎谷四ビル　１Ｆ,77
,酒肆 門,大江橋駅 268m , 居酒屋,【大江橋駅4分】清潔感のある寛ぎ空間で、四季折々の旬食材を用いた和食とこだわりの美酒に舌鼓,"￥8,000～￥9,999","￥8,000～￥9,999",3.54,,https://tabelog.com/osaka/A2701/A270102/27130325/,予約可,,大江橋駅　徒歩4分北新地駅　徒歩7分淀屋橋駅　徒歩6分東梅田駅　徒歩9分西梅田駅　徒歩9分大阪駅　徒歩13分 大江橋駅から268m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy） QRコード決済可 （PayPay、d払い、楽天ペイ）,"34.69612663997257,135.50185161276966",06-6364-3573,大阪府大阪市北区西天満2-7-22 ,72
,居酒屋おだし,長堀橋駅 294m , 居酒屋、おでん、日本料理,【心斎橋駅徒歩5分】旨いお出汁の絶品和食やおでん、選び抜いた銘酒が自慢。半個室席もご用意◎,"￥3,000～￥3,999","￥3,000～￥3,999",3.54,,https://tabelog.com/osaka/A2701/A270201/27120288/,予約可,,大阪メトロ御堂筋線 ／ 心斎橋駅(出入口6) 徒歩5分（350m）大阪メトロ堺筋線 ／ 長堀橋駅(出入口7) 徒歩4分（240m） 長堀橋駅から294m,17:00 - 23:00L.O. 22:30,◆滞在時間について当店では滞在時間を2時間制とさせて頂きます。ご理解のほど宜しくお願い致します。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.67255443799928,135.50423097718354",06-6224-0831,大阪府大阪市中央区東心斎橋1-15-2 松村ビル 1F,68
,天満イタリアン ソライオ,天神橋筋六丁目駅 237m , イタリアン、フレンチ、居酒屋,ワインを愉しむ大人の隠れ家イタリアン,"￥4,000～￥4,999","￥4,000～￥4,999",3.54,,https://tabelog.com/osaka/A2701/A270103/27088933/,予約可,受動喫煙防止法のため未成年の方の入店はご遠慮いただいております！混雑時は二時間で退席をお願いすることがございます！宜しくお願い致します,JR大阪環状線 天満駅より徒歩５分地下鉄谷町線 天神橋６丁目駅各出口より徒歩5分 天神橋筋六丁目駅から237m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、楽天ペイ）,"34.70805953797929,135.51227137753654",06-6360-9660,大阪府大阪市北区天神橋5-3-19 四の倉天神橋 2F,55
,bird's nest,難波（南海）駅 218m , 焼き鳥、鳥料理、居酒屋,【難波グランド花月すぐ】本格焼鳥のお任せコース6000円（税抜）◇20時以降アラカルト営業,"￥8,000～￥9,999","￥8,000～￥9,999",3.54,,https://tabelog.com/osaka/A2701/A270202/27131289/,完全予約制,,日本橋駅徒歩４分駅より徒歩5分難波グランド花月より徒歩1分！ 難波駅（南海）から218m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、iD） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.664449138004336,135.50393807710185",090-4761-9200,大阪府大阪市中央区難波千日前9-17 千日前セントラル第2ビル 2F,52
,酒盛り あいなる,阿波座駅 414m , 居酒屋,,"￥4,000～￥4,999","￥4,000～￥4,999",3.54,-,https://tabelog.com/osaka/A2701/A270105/27094144/,予約可,,地下鉄　阿波座駅　徒歩５分 阿波座駅から414m,17:30 - 23:30L.O. 22:30,■ 定休日不定休,カード可 （JCB、AMEX） 電子マネー可,"34.68508086705176,135.4853798782019",06-6444-4177,大阪府大阪市西区江戸堀3-6-25 朝日プラザ江戸堀 1F,45
,SOMITOSU,高槻市駅 349m , 日本料理、居酒屋、創作料理,世界の「酢」と「味噌」を使用したお料理をご賞味下さい◎自家製ドリンクもございます♪,"￥4,000～￥4,999","￥4,000～￥4,999",3.54,-,https://tabelog.com/osaka/A2706/A270604/27126858/,予約可,,高槻市駅から349m,12:00 - 14:00L.O. 13:30,■ 定休日不定休（詳細についてはインスタグラムにて）,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.84793635984428,135.6202811764992",072-669-7733,大阪府高槻市城北町1-4-39 山室屋ビル 1F,44
,酒と肴 vin酌,近鉄八尾駅 399m , 居酒屋、イタリアン、海鮮,,"￥4,000～￥4,999","￥4,000～￥4,999",3.54,,https://tabelog.com/osaka/A2707/A270705/27114190/,予約可,金・土曜日はネット予約はコースのみとなっております。アラカルトを希望の方はお電話にて予約承ります。希望の金額でコース料理承ります。（要予約）3名様でテーブル席をご予約の場合、カウンターに移っていただく可能性がありますことご理解のほどよろしくお願いします。ワインの持ち込み料1500円/本,近鉄八尾駅西口から北へ徒歩5分 近鉄八尾駅から399m,,,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.63316623161341,135.60182370890936",072-924-6096,大阪府八尾市北本町2-12-1 ,43
,居酒屋 やえがき,難波（南海）駅 159m , 居酒屋,,"￥8,000～￥9,999","￥8,000～￥9,999",3.54,日曜日,https://tabelog.com/osaka/A2701/A270202/27136540/,予約可,,難波駅（南海）から159m,,,カード可 電子マネー可 （QUICPay） QRコード決済可 （au PAY）,"34.66334383800381,135.5000857770934",06-6563-9339,大阪府大阪市浪速区難波中1-16-4 川西ビル 1F,37
,いざかや ひとえに,新福島駅 128m , 居酒屋,,"￥3,000～￥3,999","￥3,000～￥3,999",3.54,火曜日,https://tabelog.com/osaka/A2701/A270108/27137346/,予約可,InstagramのDMで予約可能,JR大阪環状線 福島駅から徒歩5分 新福島駅から128m,,,カード不可 電子マネー不可 QRコード決済不可,"34.69550613797839,135.4843806774293",不明の為情報お待ちしております,大阪府大阪市福島区福島5-17-20 1F,36
,手羽トロや愛之助,西梅田駅 113m , 居酒屋、焼き鳥、鳥料理,【拘りの朝引き伊勢赤地鶏】焼き鳥と鶏料理そして名物のテバトロ唐揚げ,"￥2,000～￥2,999","￥2,000～￥2,999",3.54,日曜日、祝日,https://tabelog.com/osaka/A2701/A270101/27105622/,予約可,食べログでのWebからのご予約はできません。お電話にてご連絡ください。,JR「大阪駅」桜橋口より　徒歩約2分大阪メトロ「西梅田駅」4-Ｂ出口より　徒歩約1分 西梅田駅から113m,11:00 - 14:00L.O. 14:00,■ 定休日正月、GW、お盆等お休みの時があります。,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY）,"34.69922553797927,135.49456277745972",06-6110-5658,大阪府大阪市北区梅田2-4-34 産光西梅田ビル 1F,35
,居酒屋 ばいあす,中崎町駅 66m , 居酒屋、海鮮,中崎町駅1分◆美味しい肴と日本酒を楽しめるアットホームな居酒屋！ランチ定食もリーズナブル♪,"￥3,000～￥3,999","￥3,000～￥3,999",3.54,,https://tabelog.com/osaka/A2701/A270101/27140725/,予約可,当店店内は喫煙可能です。お子様連れのお客様はご注意ください。,地下鉄谷町線「中崎町」駅 徒歩1分大阪環状線「天満」駅 徒歩9分地下鉄谷町線・堺筋線　　「天神橋筋六丁目」駅 徒歩9分地下鉄堺筋線「扇町」駅 徒歩9分阪急「大阪梅田」駅 徒歩12分地下鉄御堂筋線「梅田」駅 徒歩15分 中崎町駅から66m,11:30 - 15:00L.O. 14:30,不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、nanaco、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ）,"34.707046432761274,135.5059690529685",06-6377-5013,大阪府大阪市北区中崎1-5-26 ,28
,酒菜家 友,扇町駅 126m , 居酒屋,,"￥4,000～￥4,999","￥4,000～￥4,999",3.54,水曜日,https://tabelog.com/osaka/A2701/A270103/27105390/,予約可,,JR環状線・天満駅より徒歩2分地下鉄堺筋線・扇町駅より徒歩3分 扇町駅から126m,,,カード可 （AMEX） 電子マネー不可,"34.70363353798208,135.5121812774919",06-6358-1080,大阪府大阪市北区天神橋4-6-39 ,25
,ツキノワ FISH SKEWERS,東梅田駅 516m , 海鮮、居酒屋、ダイニングバー,,"￥3,000～￥3,999","￥3,000～￥3,999",3.54,,https://tabelog.com/osaka/A2701/A270101/27133274/,予約可,,地下鉄堺筋線扇町駅から徒歩10分地下鉄谷町線東梅田駅から徒歩10分 東梅田駅から516m,18:00 - 01:00,不定休,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、iD、QUICPay） QRコード決済可 （PayPay、d払い、au PAY）,"34.700328337981965,135.5052286774634",06-6867-7864,大阪府大阪市北区兎我野町2-7 ノースプラザ 1F,24
,酒呑 ありお,難波（南海）駅 486m , 居酒屋,,"￥4,000～￥4,999","￥4,000～￥4,999",3.54,-,https://tabelog.com/osaka/A2701/A270202/27130859/,予約可,,難波駅（南海）から486m,,,カード可 （AMEX） 電子マネー不可 QRコード決済不可,"34.662055238003596,135.4968291770827",06-6631-4560,大阪府大阪市浪速区元町2-7-27 ,20
,ごはんや一芯 大阪,西梅田駅 121m , 居酒屋、創作料理、日本酒バー,,"￥4,000～￥4,999","￥4,000～￥4,999",3.53,-,https://tabelog.com/osaka/A2701/A270101/27000756/,予約可,,JR大阪駅・北新地駅から徒歩5分地下鉄西梅田駅から徒歩3分 西梅田駅から121m,11:30 - 14:30L.O. 14:00,■ 営業時間ランチタイムの予約はお受けしておりませんランチタイム中はお電話に出られない場合がございます。ランチはごはん売り切れ次第終了です。ご了承下さい。■ 定休日年末年始10月7日は社員研修の為、休業させて頂きます。,カード可 （VISA、Master、JCB、AMEX） 電子マネー不可 QRコード決済可 （PayPay）,"34.69893663797949,135.49467937745675",06-4797-0633,大阪府大阪市北区梅田2-4-43 浪漫倶楽部ビル B1F,522
,すし酒場 さしす 2号店,北新地駅 155m , 居酒屋、寿司、海鮮,,"￥2,000～￥2,999","￥2,000～￥2,999",3.53,-,https://tabelog.com/osaka/A2701/A270101/27118278/,予約不可,,北新地駅から148m東西線『北新地』駅より徒歩3分各線『大阪』駅より徒歩９分阪神電鉄阪神本線『梅田』駅より徒歩７分阪急電鉄各線『梅田』駅より徒歩10分高速電気軌道（Osaka Metro）旧大阪市営地下鉄谷町線『東梅田』駅より徒歩5分御堂筋『梅田』駅より徒歩６分四つ橋筋『西梅田』駅より徒歩５分 北新地駅から155m,14:00 - 23:00,■ 定休日不定休（1月1日～3日は休業）,カード可 電子マネー不可 QRコード決済可 （PayPay）,"34.698918837980564,135.49804787745418",06-6485-8945,大阪府大阪市北区梅田1-2-2 大阪駅前第2ビル B2F,486
,豚吉 本店,蒲生四丁目駅 162m , ラーメン、餃子、居酒屋,,～￥999,～￥999,3.53,-,https://tabelog.com/osaka/A2701/A270305/27004983/,予約不可,,地下鉄鶴見緑地線　蒲生駅徒歩１分 蒲生四丁目駅から162m,,,カード不可 電子マネー不可,"34.70107423799453,135.54615957744224",06-6939-5751,大阪府大阪市城東区中央1-12-17 ,379
,やさい串巻き なるとや,難波（南海）駅 217m , 居酒屋、焼き鳥、野菜料理,,"￥3,000～￥3,999","￥3,000～￥3,999",3.53,-,https://tabelog.com/osaka/A2701/A270202/27099675/,予約可,,地下鉄御堂筋線 なんば駅 1番出口 徒歩5分近鉄難波線 大阪難波駅 徒歩9分 難波駅（南海）から217m,17:00 - 23:30,■ 営業時間ご予約は当日より１か月先まで承っております。また当日席のご用意はありますが、１２月は団体様のご予約の関係により、当日席のご用意ができない場合もございます。お手数をおかけしますが、席のご確認の際はお店に確認のご連絡を宜しくお願いします。■ 定休日2023/12/31～2024/1/4　正月休業致します。,カード可 （VISA、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay）,"34.663588838004955,135.50416007709305",06-6644-0069,大阪府大阪市中央区難波千日前7-18 千田東ビル 1F,332
,土山人 天満橋店,天満橋駅 112m , そば、日本料理、居酒屋,【天満橋/手打ち蕎麦】本格手打ち蕎麦と逸品によく合う旨い酒を。,"￥3,000～￥3,999","￥3,000～￥3,999",3.53,-,https://tabelog.com/osaka/A2701/A270104/27004258/,予約可,,京阪本線 天満橋駅 徒歩1分地下鉄谷町筋線 天満橋駅 徒歩1分※京阪天満橋駅上のビル内。シティモール8F。 天満橋駅から112m,11:00 - 15:00L.O. 14:30,■ 営業時間ランチタイムはご予約受付しておりません。ディナーはお蕎麦がなくなり次第終了とさせていただきます。ご了承ください。■ 定休日無休、京阪シティーモールに準ずる,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可 QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY、Alipay）,"34.69005243799208,135.51652207735165",06-6947-0405,大阪府大阪市中央区天満橋京町1-1 京阪シティモール 8F,314
,魚匠 銀平 心斎橋店,長堀橋駅 370m , 海鮮、居酒屋、日本料理,心斎橋で職人の技が光る海鮮和食をご提供。ランチも大人気。,"￥8,000～￥9,999","￥8,000～￥9,999",3.53,,https://tabelog.com/osaka/A2701/A270201/27000845/,予約可,【TEL対応】11時30分〜15時  17時〜22時【QRコード決済可能です】PayPayでのお支払いが可能です‼,地下鉄御堂筋線心斎橋駅　徒歩5分　地下鉄御堂筋線なんば/難波駅　徒歩15分周防町通り（ヨーロッパ通り）沿い、コンフォートホテル地下 1F 長堀橋駅から370m,11:30 - 14:30L.O. 14:00,■ 営業時間【TEL対応】11時30分〜15時  17時〜22時^_^■ 定休日変動有り,カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 QRコード決済可,"34.672111937999354,135.50359337717953",06-6120-5553,大阪府大阪市中央区東心斎橋1-15-15 いちご心斎橋ビル B1F,287
,麺屋食堂まさお,北新地駅 276m , ラーメン、つけ麺、居酒屋,,"￥1,000～￥1,999","￥1,000～￥1,999",3.53,-,https://tabelog.com/osaka/A2701/A270101/27013083/,予約不可,ご予約は受付けておりません。その他お問い合わせなどはお気軽に♪,北新地駅から徒歩3分。 北新地駅から276m,,,カード不可,"34.69610773798223,135.49766837742604",06-6454-0778,大阪府大阪市北区堂島1-4-8 廣ビル B1F,283
,炭と地酒とたしなみワイン Kai本店 醸す,大江橋駅 156m , 居酒屋、海鮮,『祝31年！日本酒＆ワインを楽しむ和の居酒屋』■個室有■最大55名空間 ■北新地/淀屋橋５分,"￥4,000～￥4,999","￥4,000～￥4,999",3.53,,https://tabelog.com/osaka/A2701/A270101/27042896/,予約可,◆お席のお時間◆繁忙日や予約状況により、お席を２時間制でお願いする事がございます。◆ご予約に関して◆予約状況に合わせて食材をご用意しておりますので、直前のキャンセルはお控え下さい。個室・半個室などご要望がある場合には「必ずお電話にてご確認をお願い致します。」ご連絡がない場合はご希望に添えないこともございます。ご注意くださいませ。※個室確約プランは除きます。,【京阪電車 大江橋駅 ５番出口】４分【地下鉄御堂筋線 淀屋橋駅 ７番出口】５分【ＪＲ東西線 北新地駅 11-41番出口】８分【地下鉄四つ橋線 西梅田駅 C80番出口】10分 大江橋駅から156m,,,カード可 （VISA、Master） 電子マネー不可 QRコード決済可 （PayPay）,"34.69572613798318,135.49991297742062",06-6343-1380,大阪府大阪市北区堂島浜1-1-15 堂浜第2ビル B1F,267
,串揚げキッチン だん 梅田店,大阪梅田（阪急）駅 119m , 串揚げ、居酒屋、ワインバー,梅田店からのお知らせ,"￥6,000～￥7,999","￥6,000～￥7,999",3.53,,https://tabelog.com/osaka/A2701/A270101/27110276/,予約可,混雑時はご予約時間から起算して【2時間制】とさせていただく場合がございます。,大阪梅田駅茶屋町口より徒歩1分 大阪梅田駅（阪急）から119m,11:00 - 15:00L.O. 14:00,■ 定休日不定休(12月31日1月1日はお休みとさせていただきます。),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー不可,"34.70667739638283,135.49844418775763",06-6292-1194,大阪府大阪市北区芝田1-6-2 茶屋町あるこ,247
,sushi処まんま天王寺 & HANARE,天王寺駅 243m , 寿司、居酒屋、海鮮,,"￥6,000～￥7,999","￥6,000～￥7,999",3.53,-,https://tabelog.com/osaka/A2701/A270203/27070658/,予約可,,JR天王寺北口徒歩2分 天王寺駅から243m,17:00 - 23:30L.O. 23:00,■ 定休日無,カード可 （VISA、Master、AMEX） 電子マネー不可 QRコード決済可 （PayPay、楽天ペイ）,"34.64842683801775,135.51410657693293",06-6777-5305,大阪府大阪市天王寺区堀越町14-4 ,247
,炭や吟蔵,京橋駅 175m , 焼き鳥、居酒屋、肉料理,【京橋５分】～古民家風の外観が目印！,"￥3,000～￥3,999","￥3,000～￥3,999",3.53,,https://tabelog.com/osaka/A2701/A270107/27074692/,予約可,【席のみ予約について】混雑時、週末は2時間（L.O.90分）程度でお席をお譲りいただく場合がございます。【コースのご予約について】当日の人数変更は、お料理をご用意させて頂いていてまして、お料理代だけ頂く形になりますのでご了承お願い致します。当日、前日の人数変更は必ずお電話での確認お願い致します。,ＪＲ 京橋駅 徒歩5分 京阪本線 京橋駅 徒歩5分 京橋駅から175m,15:00 - 00:00L.O. 料理22:50 ドリンク23:20,■ 営業時間ハッピーアワーと致しまして、15:00〜17:00の間、生ビール、チューハイ各種、ハイボールなど２００円です☆■ 定休日無休(年末年始は除く),カード可 （VISA、Master、JCB、AMEX、Diners） 電子マネー可 （交通系電子マネー（Suicaなど）、楽天Edy、WAON、iD、QUICPay） QRコード決済可 （PayPay、d払い、楽天ペイ、au PAY、Alipay、WeChat Pay）,"34.6986685699632,135.53249228436326",06-6351-8089,大阪府大阪市都島区東野田町4-9-8 ,247
,番屋 燁,堺筋本町駅 445m , 海鮮、居酒屋、ろばた焼き,和の趣を感じる落ち着いた空間で、新鮮食材を使用した炉端焼き堪能！,"￥5,000～￥5,999","￥5,000～￥5,999",3.53,,https://tabelog.com/osaka/A2701/A270106/27067804/,予約可,混雑時はお席の時間制限(2時間)のお声掛けさせて頂く事がございます。ご理解の程宜しくお願いします。,大阪市営地下鉄堺筋線本町駅17番出口より徒歩6分 堺筋本町駅から445m,16:30 - 23:00L.O. 料理22:30 ドリンク23:00,■営業時間［月～土］16:30〜 22:30(L.O)■ 定休日日曜日,カード可 電子マネー不可 QRコード決済可 （PayPay）,"34.68595763799091,135.5046637773186",06-6232-3768,大阪府大阪市中央区瓦町2-3-4 ,229
